%     X       Y           lat            lon
%     m       m           deg            deg
   428000  -999000    79.99172449  -21.80833177
   429000  -999000    79.98811214  -21.75989081
   430000  -999000    79.98449269  -21.71148500
   431000  -999000    79.98086615  -21.66311437
   432000  -999000    79.97723254  -21.61477894
   433000  -999000    79.97359184  -21.56647876
   434000  -999000    79.96994409  -21.51821385
   435000  -999000    79.96628927  -21.46998423
   436000  -999000    79.96262741  -21.42178995
   437000  -999000    79.95895850  -21.37363103
   438000  -999000    79.95528256  -21.32550749
   439000  -999000    79.95159959  -21.27741937
   440000  -999000    79.94790961  -21.22936670
   441000  -999000    79.94421261  -21.18134950
   442000  -999000    79.94050861  -21.13336780
   443000  -999000    79.93679762  -21.08542164
   444000  -999000    79.93307964  -21.03751103
   445000  -999000    79.92935468  -20.98963600
   446000  -999000    79.92562275  -20.94179659
   447000  -999000    79.92188386  -20.89399281
   448000  -999000    79.91813802  -20.84622470
   449000  -999000    79.91438522  -20.79849229
   450000  -999000    79.91062549  -20.75079559
   451000  -999000    79.90685883  -20.70313464
   452000  -999000    79.90308524  -20.65550945
   453000  -999000    79.89930474  -20.60792006
   454000  -999000    79.89551733  -20.56036649
   455000  -999000    79.89172302  -20.51284877
   456000  -999000    79.88792182  -20.46536692
   457000  -999000    79.88411374  -20.41792096
   458000  -999000    79.88029878  -20.37051092
   459000  -999000    79.87647695  -20.32313683
   460000  -999000    79.87264826  -20.27579870
   461000  -999000    79.86881273  -20.22849657
   462000  -999000    79.86497035  -20.18123044
   463000  -999000    79.86112113  -20.13400036
   464000  -999000    79.85726508  -20.08680633
   465000  -999000    79.85340222  -20.03964839
   466000  -999000    79.84953255  -19.99252655
   467000  -999000    79.84565607  -19.94544085
   468000  -999000    79.84177279  -19.89839129
   469000  -999000    79.83788273  -19.85137790
   470000  -999000    79.83398589  -19.80440070
   471000  -999000    79.83008227  -19.75745972
   472000  -999000    79.82617189  -19.71055498
   473000  -999000    79.82225476  -19.66368649
   474000  -999000    79.81833088  -19.61685427
   475000  -999000    79.81440026  -19.57005836
   476000  -999000    79.81046290  -19.52329876
   477000  -999000    79.80651882  -19.47657552
   478000  -999000    79.80256803  -19.42988859
   479000  -999000    79.79861053  -19.38323807
   480000  -999000    79.79464633  -19.33662394
   481000  -999000    79.79067544  -19.29004622
   482000  -999000    79.78669786  -19.24350494
   483000  -999000    79.78271361  -19.19700011
   484000  -999000    79.77872269  -19.15053175
   485000  -999000    79.77472511  -19.10409987
   486000  -999000    79.77072088  -19.05770451
   487000  -999000    79.76671000  -19.01134567
   424000 -1000000    79.99766647  -22.02305550
   425000 -1000000    79.99408567  -21.97450799
   426000 -1000000    79.99049774  -21.92599543
   427000 -1000000    79.98690270  -21.87751783
   428000 -1000000    79.98330055  -21.82907524
   429000 -1000000    79.97969129  -21.78066768
   430000 -1000000    79.97607494  -21.73229519
   431000 -1000000    79.97245151  -21.68395779
   432000 -1000000    79.96882100  -21.63565552
   433000 -1000000    79.96518342  -21.58738841
   434000 -1000000    79.96153878  -21.53915649
   435000 -1000000    79.95788708  -21.49095978
   436000 -1000000    79.95422834  -21.44279831
   437000 -1000000    79.95056256  -21.39467213
   438000 -1000000    79.94688975  -21.34658124
   439000 -1000000    79.94320992  -21.29852569
   440000 -1000000    79.93952307  -21.25050551
   441000 -1000000    79.93582922  -21.20252071
   442000 -1000000    79.93212836  -21.15457133
   443000 -1000000    79.92842052  -21.10665740
   444000 -1000000    79.92470569  -21.05877895
   445000 -1000000    79.92098389  -21.01093599
   446000 -1000000    79.91725512  -20.96312856
   447000 -1000000    79.91351940  -20.91535667
   448000 -1000000    79.90977672  -20.86762041
   449000 -1000000    79.90602709  -20.81991973
   450000 -1000000    79.90227053  -20.77225468
   451000 -1000000    79.89850705  -20.72462530
   452000 -1000000    79.89473664  -20.67703160
   453000 -1000000    79.89095932  -20.62947362
   454000 -1000000    79.88717510  -20.58195137
   455000 -1000000    79.88338398  -20.53446489
   456000 -1000000    79.87958598  -20.48701419
   457000 -1000000    79.87578109  -20.43959931
   458000 -1000000    79.87196934  -20.39222026
   459000 -1000000    79.86815072  -20.34487707
   460000 -1000000    79.86432524  -20.29756977
   461000 -1000000    79.86049291  -20.25029838
   462000 -1000000    79.85665375  -20.20306291
   463000 -1000000    79.85280775  -20.15586341
   464000 -1000000    79.84895492  -20.10869990
   465000 -1000000    79.84509529  -20.06157234
   466000 -1000000    79.84122884  -20.01448084
   467000 -1000000    79.83735559  -19.96742537
   468000 -1000000    79.83347555  -19.92040598
   469000 -1000000    79.82958872  -19.87342267
   470000 -1000000    79.82569512  -19.82647548
   471000 -1000000    79.82179475  -19.77956441
   472000 -1000000    79.81788762  -19.73268950
   473000 -1000000    79.81397374  -19.68585076
   474000 -1000000    79.81005311  -19.63904822
   475000 -1000000    79.80612574  -19.59228189
   476000 -1000000    79.80219165  -19.54555180
   477000 -1000000    79.79825084  -19.49885796
   478000 -1000000    79.79430331  -19.45220040
   479000 -1000000    79.79034908  -19.40557913
   480000 -1000000    79.78638815  -19.35899418
   481000 -1000000    79.78242053  -19.31244555
   482000 -1000000    79.77844623  -19.26593329
   483000 -1000000    79.77446526  -19.21945739
   484000 -1000000    79.77047762  -19.17301788
   485000 -1000000    79.76648333  -19.12661477
   486000 -1000000    79.76248239  -19.08024810
   487000 -1000000    79.75847480  -19.03391786
   421000 -1001000    79.99991938  -22.18937981
   422000 -1001000    79.99636306  -22.14076164
   423000 -1001000    79.99279960  -22.09217822
   424000 -1001000    79.98922900  -22.04362960
   425000 -1001000    79.98565127  -21.99511580
   426000 -1001000    79.98206643  -21.94663686
   427000 -1001000    79.97847447  -21.89819281
   428000 -1001000    79.97487540  -21.84978367
   429000 -1001000    79.97126924  -21.80140949
   430000 -1001000    79.96765599  -21.75307028
   431000 -1001000    79.96403566  -21.70476609
   432000 -1001000    79.96040825  -21.65649695
   433000 -1001000    79.95677378  -21.60826288
   434000 -1001000    79.95313224  -21.56006393
   435000 -1001000    79.94948366  -21.51190007
   436000 -1001000    79.94582804  -21.46377140
   437000 -1001000    79.94216538  -21.41567792
   438000 -1001000    79.93849570  -21.36761966
   439000 -1001000    79.93481899  -21.31959665
   440000 -1001000    79.93113528  -21.27160892
   441000 -1001000    79.92744456  -21.22365650
   442000 -1001000    79.92374685  -21.17573942
   443000 -1001000    79.92004215  -21.12785769
   444000 -1001000    79.91633047  -21.08001136
   445000 -1001000    79.91261182  -21.03220045
   446000 -1001000    79.90888621  -20.98442499
   447000 -1001000    79.90515364  -20.93668499
   448000 -1001000    79.90141412  -20.88898050
   449000 -1001000    79.89766766  -20.84131153
   450000 -1001000    79.89391427  -20.79367811
   451000 -1001000    79.89015396  -20.74608028
   452000 -1001000    79.88638673  -20.69851804
   453000 -1001000    79.88261259  -20.65099144
   454000 -1001000    79.87883155  -20.60350049
   455000 -1001000    79.87504362  -20.55604522
   456000 -1001000    79.87124881  -20.50862566
   457000 -1001000    79.86744712  -20.46124182
   458000 -1001000    79.86363856  -20.41389374
   459000 -1001000    79.85982314  -20.36658144
   460000 -1001000    79.85600086  -20.31930493
   461000 -1001000    79.85217174  -20.27206426
   462000 -1001000    79.84833579  -20.22485943
   463000 -1001000    79.84449300  -20.17769048
   464000 -1001000    79.84064340  -20.13055742
   465000 -1001000    79.83678698  -20.08346028
   466000 -1001000    79.83292375  -20.03639907
   467000 -1001000    79.82905373  -19.98937384
   468000 -1001000    79.82517692  -19.94238458
   469000 -1001000    79.82129333  -19.89543133
   470000 -1001000    79.81740296  -19.84851412
   471000 -1001000    79.81350583  -19.80163295
   472000 -1001000    79.80960194  -19.75478785
   473000 -1001000    79.80569130  -19.70797884
   474000 -1001000    79.80177392  -19.66120595
   475000 -1001000    79.79784981  -19.61446919
   476000 -1001000    79.79391897  -19.56776858
   477000 -1001000    79.78998142  -19.52110415
   478000 -1001000    79.78603715  -19.47447591
   479000 -1001000    79.78208618  -19.42788388
   480000 -1001000    79.77812852  -19.38132808
   481000 -1001000    79.77416417  -19.33480854
   482000 -1001000    79.77019315  -19.28832526
   483000 -1001000    79.76621545  -19.24187828
   484000 -1001000    79.76223109  -19.19546760
   485000 -1001000    79.75824008  -19.14909325
   486000 -1001000    79.75424243  -19.10275524
   487000 -1001000    79.75023813  -19.05645359
   488000 -1001000    79.74622721  -19.01018830
   419000 -1002000    79.99855660  -22.30708997
   420000 -1002000    79.99501765  -22.25843647
   421000 -1002000    79.99147154  -22.20981757
   422000 -1002000    79.98791828  -22.16123332
   423000 -1002000    79.98435788  -22.11268375
   424000 -1002000    79.98079035  -22.06416888
   425000 -1002000    79.97721570  -22.01568876
   426000 -1002000    79.97363393  -21.96724341
   427000 -1002000    79.97004504  -21.91883286
   428000 -1002000    79.96644906  -21.87045715
   429000 -1002000    79.96284599  -21.82211631
   430000 -1002000    79.95923583  -21.77381037
   431000 -1002000    79.95561859  -21.72553935
   432000 -1002000    79.95199428  -21.67730330
   433000 -1002000    79.94836291  -21.62910224
   434000 -1002000    79.94472448  -21.58093619
   435000 -1002000    79.94107901  -21.53280520
   436000 -1002000    79.93742650  -21.48470929
   437000 -1002000    79.93376696  -21.43664849
   438000 -1002000    79.93010040  -21.38862283
   439000 -1002000    79.92642682  -21.34063233
   440000 -1002000    79.92274624  -21.29267703
   441000 -1002000    79.91905865  -21.24475696
   442000 -1002000    79.91536407  -21.19687214
   443000 -1002000    79.91166251  -21.14902260
   444000 -1002000    79.90795398  -21.10120836
   445000 -1002000    79.90423847  -21.05342949
   446000 -1002000    79.90051601  -21.00568593
   447000 -1002000    79.89678660  -20.95797779
   448000 -1002000    79.89305024  -20.91030506
   449000 -1002000    79.88930694  -20.86266778
   450000 -1002000    79.88555671  -20.81506597
   451000 -1002000    79.88179957  -20.76749965
   452000 -1002000    79.87803551  -20.71996885
   453000 -1002000    79.87426455  -20.67247360
   454000 -1002000    79.87048669  -20.62501392
   455000 -1002000    79.86670194  -20.57758984
   456000 -1002000    79.86291031  -20.53020139
   457000 -1002000    79.85911181  -20.48284858
   458000 -1002000    79.85530644  -20.43553144
   459000 -1002000    79.85149421  -20.38824999
   460000 -1002000    79.84767514  -20.34100427
   461000 -1002000    79.84384922  -20.29379429
   462000 -1002000    79.84001647  -20.24662008
   463000 -1002000    79.83617689  -20.19948165
   464000 -1002000    79.83233050  -20.15237904
   465000 -1002000    79.82847730  -20.10531226
   466000 -1002000    79.82461729  -20.05828135
   467000 -1002000    79.82075049  -20.01128631
   468000 -1002000    79.81687691  -19.96432718
   469000 -1002000    79.81299654  -19.91740397
   470000 -1002000    79.80910941  -19.87051671
   471000 -1002000    79.80521551  -19.82366541
   472000 -1002000    79.80131486  -19.77685011
   473000 -1002000    79.79740746  -19.73007081
   474000 -1002000    79.79349333  -19.68332755
   475000 -1002000    79.78957246  -19.63662033
   476000 -1002000    79.78564487  -19.58994919
   477000 -1002000    79.78171057  -19.54331414
   478000 -1002000    79.77776956  -19.49671520
   479000 -1002000    79.77382185  -19.45015239
   480000 -1002000    79.76986745  -19.40362574
   481000 -1002000    79.76590637  -19.35713525
   482000 -1002000    79.76193861  -19.31068095
   483000 -1002000    79.75796419  -19.26426286
   484000 -1002000    79.75398311  -19.21788100
   485000 -1002000    79.74999537  -19.17153538
   486000 -1002000    79.74600100  -19.12522602
   487000 -1002000    79.74199998  -19.07895294
   488000 -1002000    79.73799234  -19.03271617
   417000 -1003000    79.99715183  -22.42476740
   418000 -1003000    79.99363025  -22.37607900
   419000 -1003000    79.99010151  -22.32742506
   420000 -1003000    79.98656560  -22.27880561
   421000 -1003000    79.98302254  -22.23022069
   422000 -1003000    79.97947234  -22.18167033
   423000 -1003000    79.97591500  -22.13315456
   424000 -1003000    79.97235053  -22.08467342
   425000 -1003000    79.96877894  -22.03622694
   426000 -1003000    79.96520024  -21.98781515
   427000 -1003000    79.96161443  -21.93943808
   428000 -1003000    79.95802153  -21.89109576
   429000 -1003000    79.95442154  -21.84278823
