% site name: HJOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.6180   -18.2     2.8    46.9     2.1   -46.4     1.7
2008.6210   -16.3     2.9    46.3     2.1   -45.8     1.8
2008.6240   -22.5     2.8    47.0     2.1   -46.2     1.7
2008.6263   -19.8     2.8    46.6     2.1   -45.4     1.7
2008.6290   -17.7     2.9    44.1     2.1   -46.2     1.8
2008.6320   -17.8     3.0    47.7     2.2   -44.6     1.8
2008.6350   -19.8     2.9    47.4     2.1   -45.2     1.8
2008.6372   -19.6     2.9    45.8     2.1   -44.8     1.8
2008.6400   -17.2     2.8    46.2     2.1   -45.3     1.7
2008.6430   -10.6     2.8    47.0     2.1   -44.7     1.7
2008.6453   -10.2     2.8    48.2     2.1   -45.9     1.7
2008.6481   -18.4     2.9    47.8     2.1   -44.5     1.8
2008.6510   -19.8     2.8    47.5     2.1   -45.4     1.7
2008.6540   -17.5     2.8    46.6     2.1   -45.7     1.7
2008.6563   -18.1     2.8    46.1     2.1   -44.7     1.7
2008.6590   -17.8     2.9    47.7     2.1   -45.0     1.8
2008.6620   -17.5     2.8    46.0     2.1   -43.9     1.7
2008.6650   -15.7     2.8    46.4     2.1   -44.6     1.7
2008.6673   -17.4     2.8    45.3     2.1   -42.6     1.7
2008.6700   -21.3     2.8    46.3     2.1   -44.1     1.7
2008.6730   -17.8     2.8    45.5     2.1   -43.9     1.7
2008.6760   -14.9     2.8    45.1     2.1   -43.1     1.7
2008.6783   -15.3     2.9    44.4     2.1   -42.6     1.8
2008.6810   -12.5     2.9    44.7     2.1   -43.7     1.8
2008.6840   -17.1     2.8    45.3     2.1   -46.1     1.7
2008.6870   -19.2     2.8    45.7     2.1   -47.3     1.7
2008.6893   -18.7     2.8    43.6     2.1   -45.5     1.7
2008.6920   -18.6     2.9    46.2     2.1   -45.3     1.8
2008.6950   -22.9     2.8    44.6     2.1   -45.2     1.7
2008.6980   -14.8     2.8    44.5     2.1   -43.9     1.7
2008.7001   -16.7     2.8    45.3     2.1   -44.4     1.7
2008.7030   -13.0     2.8    44.9     2.1   -46.1     1.7
2008.7060   -16.4     2.8    45.4     2.1   -44.7     1.7
2008.7083   -17.3     2.9    45.9     2.1   -44.3     1.8
2008.7111   -13.4     2.9    45.5     2.1   -43.4     1.8
2008.7140   -15.6     2.9    45.7     2.1   -42.5     1.8
2008.7170   -13.4     2.8    46.7     2.1   -43.8     1.7
2008.7193   -18.3     2.8    46.4     2.1   -46.3     1.7
2008.7220   -11.6     2.8    46.9     2.1   -44.7     1.7
2008.7250   -12.2     2.9    45.5     2.1   -45.1     1.8
2008.7280   -17.6     2.9    45.1     2.1   -43.5     1.8
2008.7303   -18.1     2.8    45.1     2.1   -44.0     1.7
2008.7331   -14.0     2.8    45.3     2.1   -44.3     1.7
2008.7360   -19.1     2.8    45.7     2.1   -44.6     1.7
2008.7390   -12.9     2.9    46.0     2.1   -43.6     1.8
2008.7413   -13.8     2.8    45.5     2.1   -43.3     1.7
2008.7440   -11.3     2.8    44.7     2.1   -42.4     1.7
2008.7470   -10.6     2.8    44.0     2.1   -41.0     1.7
2008.7500   -13.2     2.8    44.1     2.1   -43.2     1.7
2008.7521   -11.4     2.9    44.0     2.1   -43.4     1.8
2008.7550    -9.7     2.9    44.8     2.1   -41.0     1.8
2008.7580    -6.7     2.9    43.8     2.1   -42.6     1.8
2008.7603   -10.9     2.8    44.6     2.1   -42.0     1.7
2008.7631   -11.6     2.8    45.1     2.1   -43.2     1.7
2008.7660   -14.6     2.8    46.3     2.1   -42.9     1.7
2008.7690   -17.2     2.8    45.5     2.1   -42.2     1.7
2008.7713   -16.5     2.9    48.3     2.1   -43.2     1.8
2008.7740   -13.8     2.7    46.0     2.0   -41.6     1.8
2008.7770   -16.1     2.7    43.4     2.0   -41.5     1.8
2008.7800   -13.5     2.9    43.5     2.1   -43.6     1.7
2008.7823   -16.6     2.8    45.3     2.1   -43.6     1.7
2008.7851   -13.2     2.8    44.7     2.1   -42.4     1.7
2008.7880   -12.3     2.8    45.1     2.1   -41.2     1.7
2008.7910   -13.9     2.9    44.7     2.1   -43.4     1.8
