% site name: SENU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.0423   -31.2     2.6    46.7     2.1   -36.6     1.9
2009.0451   -28.2     2.6    47.1     2.1   -36.6     1.9
2009.0480   -33.1     2.6    47.4     2.1   -36.7     1.9
2009.0510   -26.0     2.6    47.5     2.1   -34.1     1.9
2009.0533   -29.1     2.6    47.4     2.1   -35.6     1.9
2009.0561   -30.7     2.6    48.0     2.1   -36.1     1.9
2009.0590   -31.8     2.6    47.4     2.1   -37.0     2.0
2009.0620   -32.0     2.6    46.8     2.1   -38.3     1.9
2009.0643   -29.7     2.6    46.0     2.1   -36.5     1.9
2009.0671   -34.6     2.6    47.3     2.1   -35.6     1.9
2009.0700   -32.6     2.6    47.4     2.1   -37.0     1.9
2009.0730   -31.7     2.6    47.8     2.1   -38.4     1.9
2009.0753   -33.4     2.6    47.8     2.1   -37.0     1.9
2009.0780   -28.2     2.6    46.7     2.1   -35.8     1.9
2009.0810   -31.0     2.6    48.3     2.1   -34.4     1.9
2009.0834   -29.4     2.6    48.7     2.1   -32.4     1.9
2009.0861   -25.2     2.6    47.5     2.1   -33.0     1.9
2009.0890   -28.0     2.6    47.7     2.1   -35.1     1.9
2009.0920   -34.9     2.6    48.8     2.1   -36.2     1.9
2009.0944   -39.7     2.6    47.3     2.1   -36.6     1.9
2009.0971   -36.4     2.6    49.1     2.2   -32.6     2.0
2009.1000   -32.4     2.6    49.8     2.1   -32.9     2.0
2009.1030   -26.3     2.6    49.0     2.1   -32.4     1.9
2009.1053   -25.9     2.6    47.4     2.1   -35.6     1.9
2009.1081   -30.4     2.6    46.4     2.1   -36.1     2.0
2009.1110   -33.0     2.6    47.4     2.1   -34.9     1.9
2009.1140   -37.3     2.6    48.1     2.1   -34.2     1.9
2009.1164   -40.6     2.6    48.6     2.1   -35.8     2.0
2009.1191   -38.6     2.6    48.0     2.1   -34.7     2.0
2009.1220   -33.4     2.6    46.3     2.1   -34.3     1.9
2009.1250   -32.5     2.6    47.0     2.1   -34.8     2.0
2009.1273   -35.2     2.6    47.2     2.1   -35.6     2.0
2009.1300   -28.4     2.6    47.8     2.1   -35.1     1.9
2009.1330   -26.3     2.6    48.5     2.1   -35.8     1.9
2009.1354   -29.1     2.6    48.3     2.1   -35.1     1.9
2009.1383   -31.5     2.6    46.0     2.1   -35.4     2.0
2009.1410   -29.4     2.6    47.1     2.1   -33.5     1.9
2009.1440   -33.8     2.6    46.6     2.1   -35.0     1.9
2009.1464   -37.7     2.6    45.7     2.1   -36.2     1.9
2009.1491   -35.7     2.6    46.1     2.1   -33.7     1.9
2009.1520   -34.0     2.6    48.1     2.1   -34.1     2.0
2009.1550   -36.2     2.6    47.9     2.1   -35.9     1.9
2009.1573   -32.5     2.6    46.8     2.1   -34.2     2.0
2009.1601   -35.5     2.6    47.0     2.1   -33.3     2.0
2009.1630   -33.9     2.6    46.5     2.1   -34.9     1.9
2009.1660   -32.8     2.6    47.1     2.1   -35.5     1.9
2009.1684   -27.7     2.6    47.8     2.1   -35.7     1.9
2009.1711   -31.6     2.6    47.3     2.1   -36.0     2.0
2009.1740   -31.7     2.6    46.8     2.1   -35.4     1.9
2009.1770   -32.0     2.6    46.4     2.1   -34.5     1.9
2009.1793   -34.3     2.6    47.1     2.1   -35.9     2.0
2009.1821   -35.2     2.6    46.6     2.1   -36.2     1.9
2009.1850   -37.4     2.6    45.9     2.1   -35.9     1.9
2009.1874   -37.4     2.6    45.3     2.1   -34.6     1.9
2009.1903   -33.8     2.6    45.5     2.1   -35.2     1.9
2009.1930   -32.6     2.6    47.0     2.1   -33.7     1.9
2009.1960   -31.9     2.6    46.0     2.1   -35.1     1.9
2009.1984   -35.5     2.6    46.9     2.1   -34.9     2.0
2009.2011   -31.8     2.6    46.5     2.1   -34.5     1.9
2009.2040   -37.8     2.6    46.1     2.1   -36.8     1.9
2009.2070   -35.8     2.6    45.9     2.1   -35.6     1.9
2009.2093   -37.8     2.6    45.4     2.1   -35.8     1.9
2009.2121   -30.7     2.5    45.7     2.1   -35.9     2.0
2009.2150   -32.9     2.6    45.8     2.1   -34.7     1.9
2009.2180   -28.9     2.6    45.1     2.1   -35.8     1.9
2009.2204   -33.6     2.6    44.2     2.1   -35.3     1.9
2009.2231   -34.7     2.6    44.4     2.1   -34.0     1.9
2009.2260   -31.4     2.6    44.9     2.1   -33.8     1.9
2009.2290   -30.7     2.6    45.8     2.1   -36.0     1.9
2009.2313   -31.3     2.6    46.1     2.1   -35.8     1.9
2009.2341   -31.6     2.6    47.0     2.1   -34.3     1.9
2009.2370   -31.6     2.6    46.0     2.1   -32.6     1.9
2009.2400   -29.0     2.6    45.9     2.1   -33.2     1.9
2009.2423   -30.4     2.6    47.1     2.1   -33.4     1.9
2009.2450   -33.7     2.6    46.3     2.1   -33.1     1.9
2009.2480   -31.4     2.6    45.9     2.1   -34.0     1.9
2009.2504   -34.5     2.6    46.3     2.1   -33.3     1.9
2009.2532   -34.8     2.6    46.9     2.1   -32.8     2.0
2009.2560   -36.9     2.6    46.5     2.1   -33.3     1.9
2009.2590   -33.0     2.6    44.8     2.1   -33.5     1.9
2009.2614   -34.6     2.6    45.6     2.1   -32.9     1.9
2009.2641   -37.2     2.6    45.7     2.1   -32.4     1.9
2009.2670   -25.0     2.6    47.8     2.1   -32.8     1.9
2009.2700   -31.2     2.6    46.5     2.1   -31.2     1.9
2009.2724   -34.6     2.6    44.3     2.2   -32.6     2.0
2009.2751   -32.8     2.6    44.2     2.1   -34.7     1.9
2009.2780   -31.9     2.6    44.6     2.1   -33.4     1.9
2009.2810   -35.8     2.6    43.6     2.1   -33.7     1.9
2009.2834   -38.9     2.6    44.4     2.1   -32.1     1.9
2009.2861   -36.1     2.6    44.3     2.1   -30.5     1.9
2009.2890   -36.5     2.6    45.4     2.1   -34.2     1.9
2009.2920   -37.2     2.6    45.8     2.1   -34.7     1.9
2009.2943   -37.2     2.6    44.3     2.1   -33.2     1.9
2009.2971   -37.4     2.6    44.5     2.1   -33.2     1.9
2009.3000   -34.2     2.6    44.5     2.1   -32.4     1.9
2009.3024   -34.8     2.6    44.4     2.1   -32.5     1.9
2009.3052   -36.7     2.6    45.3     2.1   -32.0     1.9
2009.3080   -36.7     2.6    45.1     2.1   -30.7     1.9
2009.3110   -33.4     2.6    44.8     2.1   -31.2     1.9
