% site name: KUAQ
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.3402   -48.3     3.2    38.6     2.0   -36.2     1.6
2010.3430   -44.4     3.2    38.4     1.9   -35.2     1.5
2010.3460   -50.0     3.3    38.3     1.9   -34.1     1.5
2010.3483   -57.3     3.2    36.3     1.9   -33.6     1.5
2010.3510   -50.4     3.1    37.8     1.9   -35.5     1.6
2010.3540   -48.3     3.0    38.5     1.9   -34.9     1.5
2010.3570   -44.3     3.0    37.5     1.9   -35.1     1.5
2010.3592   -46.0     3.2    37.3     1.9   -36.4     1.5
2010.3620   -38.2     3.0    38.1     1.9   -37.4     1.5
2010.3650   -47.6     3.0    38.0     1.9   -37.1     1.5
2010.3680   -49.1     3.0    36.5     1.9   -35.5     1.5
2010.3702   -46.0     3.0    37.1     1.9   -36.0     1.5
2010.3730   -48.3     3.0    37.8     1.9   -34.3     1.5
2010.3760   -49.5     3.1    37.9     1.9   -34.6     1.6
2010.3790   -52.1     3.1    37.7     1.9   -36.0     1.6
2010.3812   -51.1     3.1    38.3     1.9   -35.8     1.6
2010.3840   -49.4     3.3    37.6     1.9   -37.2     1.5
2010.3870   -49.6     3.0    37.6     1.9   -34.0     1.5
2010.3900   -48.9     3.0    37.4     1.9   -33.7     1.5
2010.3922   -48.3     3.0    38.2     1.9   -33.8     1.5
2010.3950   -47.4     3.0    36.8     1.9   -35.5     1.5
2010.3980   -45.0     3.1    35.4     1.9   -37.0     1.6
2010.4003   -50.1     3.0    36.9     1.9   -31.9     1.5
2010.4030   -49.6     3.0    36.0     1.9   -35.5     1.5
2010.4060   -49.5     3.0    37.0     1.9   -35.2     1.5
2010.4090   -48.7     3.7    37.8     2.2   -35.3     1.7
2010.4113   -49.2     3.5    37.8     2.1   -34.3     1.6
2010.4140   -42.6     3.5    36.9     2.2   -34.8     1.7
2010.4170   -42.7     3.2    37.9     2.0   -32.6     1.6
2010.4200   -51.0     3.1    37.8     1.9   -29.8     1.6
2010.4222   -45.3     3.3    38.3     1.9   -32.2     1.5
2010.4250   -42.3     3.2    37.6     2.0   -33.5     1.5
2010.4280   -50.3     3.1    36.5     1.9   -33.7     1.6
2010.4310   -43.6     3.1    35.2     1.9   -33.4     1.6
2010.4333   -47.0     3.0    36.4     1.9   -33.3     1.5
2010.4360   -43.7     3.0    36.2     1.9   -33.9     1.5
2010.4390   -41.6     3.0    35.8     1.9   -34.4     1.5
2010.4420   -44.1     3.0    33.8     1.9   -32.2     1.5
2010.4442   -43.5     3.0    36.4     1.9   -32.4     1.5
2010.4470   -42.0     3.0    36.6     1.9   -34.1     1.5
2010.4500   -49.2     3.1    36.3     1.9   -33.5     1.6
2010.4523   -42.2     3.0    35.5     1.9   -35.0     1.5
2010.4552   -45.1     3.0    35.0     1.9   -32.5     1.5
2010.4580   -47.9     3.2    37.0     2.0   -32.9     1.6
2010.4610   -47.8     3.2    35.5     2.0   -32.8     1.6
2010.4633   -48.6     3.1    34.8     1.9   -32.8     1.6
2010.4660   -41.3     3.0    35.4     1.9   -31.1     1.5
2010.4690   -50.5     3.0    35.8     1.9   -34.4     1.5
2010.4720   -45.1     3.0    35.2     1.9   -33.5     1.5
2010.4742   -43.0     3.0    34.9     1.9   -32.0     1.5
2010.4770   -42.6     3.0    34.8     1.9   -33.0     1.5
2010.4800   -47.3     3.1    34.3     1.9   -33.8     1.6
2010.4830   -46.5     3.3    34.3     1.9   -32.8     1.5
2010.4853   -44.8     3.3    34.0     2.0   -32.1     1.6
2010.4880   -47.8     3.3    33.1     2.0   -34.9     1.6
2010.4910   -45.5     3.0    33.7     1.9   -33.3     1.5
2010.4940   -45.6     3.2    35.4     1.9   -32.7     1.5
2010.4962   -43.5     3.2    35.3     2.0   -32.6     1.6
2010.4990   -43.4     3.1    34.8     1.9   -33.4     1.6
2010.5020   -43.6     3.2    34.6     2.0   -33.9     1.6
2010.5043   -48.6     3.0    35.3     1.9   -35.0     1.5
2010.5072   -46.5     3.0    34.3     1.9   -32.8     1.5
2010.5100   -44.8     3.0    34.7     1.9   -34.3     1.5
2010.5130   -42.9     3.0    34.5     1.9   -34.2     1.5
2010.5153   -43.3     3.0    34.7     1.9   -34.3     1.5
2010.5180   -44.3     3.1    34.5     1.9   -33.1     1.6
2010.5210   -42.2     3.1    35.3     1.9   -34.2     1.6
2010.5240   -47.3     3.0    34.4     1.9   -35.3     1.5
2010.5263   -40.9     3.0    33.5     1.9   -34.9     1.5
2010.5290   -41.6     3.0    34.0     1.9   -35.3     1.5
2010.5320   -46.7     3.0    33.1     1.9   -33.6     1.5
2010.5350   -44.4     3.0    35.1     1.9   -29.4     1.5
2010.5373   -44.0     3.0    33.2     1.9   -35.4     1.5
2010.5400   -38.0     3.0    33.9     1.9   -33.3     1.5
2010.5430   -37.9     3.0    33.9     1.9   -33.0     1.5
2010.5460   -45.3     3.0    33.1     1.9   -31.5     1.5
2010.5483   -29.9     3.0    32.5     1.9   -32.7     1.5
2010.5510   -46.5     3.0    32.3     1.9   -33.5     1.5
2010.5540   -37.4     3.0    33.2     1.9   -35.1     1.5
2010.5570   -40.4     3.0    34.5     1.9   -35.6     1.5
