% site name: SRMP
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.2593   -62.5     3.4    72.5     1.9   -32.4     2.0
2008.2620   -63.9     3.3    72.8     1.9   -31.8     1.9
2008.2650   -69.4     3.5    73.7     1.9   -32.2     2.0
2008.2680   -65.2     3.3    72.3     1.9   -33.1     1.9
2008.2703   -63.0     3.5    72.7     1.9   -31.4     2.0
2008.2730   -64.4     3.4    72.4     1.9   -33.2     2.0
2008.2760   -68.6     3.5    72.5     1.9   -33.6     2.0
2008.2790   -65.0     3.4    72.7     1.9   -33.5     2.0
2008.2812   -60.5     3.3    72.2     1.9   -32.5     1.9
2008.2840   -63.1     3.4    72.8     1.9   -33.0     2.0
2008.2870   -60.4     3.1    73.2     1.8   -33.5     1.9
2008.2900   -55.0     3.3    74.5     1.9   -31.1     1.9
2008.2923   -61.0     3.3    72.9     1.9   -32.4     1.9
2008.2950   -60.1     3.3    72.4     1.8   -31.4     1.9
2008.2980   -68.2     3.3    73.4     1.8   -32.1     1.9
2008.3010   -66.0     3.3    73.3     1.8   -31.2     1.9
2008.3032   -65.6     3.3    71.8     1.8   -31.6     1.9
2008.3060   -68.4     3.3    72.8     1.8   -31.8     1.8
2008.3090   -71.4     3.2    73.1     1.8   -31.5     1.9
2008.3114   -68.9     3.4    72.4     1.9   -32.2     2.0
2008.3142   -67.3     3.5    72.0     1.9   -31.7     2.0
2008.3170   -72.4     3.4    72.1     1.9   -32.8     2.0
2008.3200   -70.7     3.3    71.4     1.9   -32.7     1.9
2008.3223   -70.3     3.3    70.3     1.9   -32.1     1.9
2008.3250   -68.4     3.3    72.2     1.9   -30.7     1.9
2008.3280   -68.2     3.3    71.9     1.9   -32.1     1.9
2008.3310   -72.7     3.3    71.5     1.8   -30.2     1.8
2008.3332   -70.9     3.3    71.5     1.9   -31.5     1.9
2008.3360   -66.6     3.4    72.4     1.9   -30.7     2.0
2008.3390   -71.4     3.4    72.5     1.9   -31.5     2.0
2008.3420   -67.6     3.4    71.9     1.9   -31.8     2.0
2008.3443   -64.6     3.4    71.5     1.9   -31.7     2.0
2008.3470   -63.2     3.4    73.1     1.9   -30.9     2.0
2008.3500   -66.3     3.3    71.6     1.8   -31.9     1.9
2008.3530   -68.8     3.2    72.8     1.8   -29.8     1.9
2008.3552   -67.3     3.3    71.9     1.8   -30.7     1.9
2008.3580   -68.0     3.2    72.4     1.8   -31.9     1.9
2008.3610   -63.5     3.2    70.8     1.8   -30.4     1.9
2008.3634   -65.7     3.2    72.8     1.8   -30.6     1.9
2008.3662   -69.5     3.3    71.3     1.8   -31.3     1.8
2008.3690   -64.9     3.2    71.8     1.8   -30.7     1.9
2008.3720   -68.7     3.1    71.0     1.8   -30.0     1.9
2008.3743   -66.6     3.2    70.3     1.8   -31.2     1.9
2008.3770   -63.9     3.2    70.5     1.8   -29.6     1.8
2008.3800   -66.8     3.3    70.5     1.8   -29.6     1.8
2008.3830   -65.7     3.3    71.0     1.8   -30.6     1.8
2008.3853   -71.6     3.3    70.9     1.9   -30.3     1.9
2008.3880   -69.0     3.4    70.3     1.9   -30.7     2.0
2008.3910   -69.7     3.5    71.3     1.9   -30.1     2.0
2008.3940   -64.2     3.3    70.0     1.9   -30.5     1.9
2008.3962   -65.4     3.3    71.2     1.9   -29.7     1.9
2008.3990   -60.6     3.3    70.9     1.8   -30.3     1.9
2008.4020   -65.1     3.3    70.3     1.9   -30.8     1.9
2008.4050   -65.6     3.3    70.0     1.9   -29.8     1.9
2008.4073   -66.1     3.3    70.5     1.9   -29.8     1.9
2008.4100   -58.4     3.3    70.2     1.9   -28.9     1.9
2008.4130   -60.6     3.4    69.1     1.9   -30.0     2.0
2008.4160   -61.0     3.4    70.2     1.9   -29.8     2.0
2008.4182   -60.2     3.4    69.5     1.9   -28.8     2.0
2008.4210   -62.9     3.3    69.6     1.9   -30.0     1.9
2008.4240   -59.4     3.3    70.2     1.9   -28.9     1.9
2008.4263   -61.6     3.2    69.6     1.8   -28.1     1.9
2008.4291   -62.2     3.2    70.5     1.8   -28.7     1.9
2008.4320   -61.6     3.3    70.4     1.9   -29.0     1.9
2008.4350   -63.2     3.4    69.8     1.9   -30.0     2.0
2008.4373   -60.9     3.3    68.8     1.9   -29.3     1.9
2008.4400   -63.0     3.3    70.6     1.8   -29.4     1.8
2008.4430   -61.5     3.3    70.1     1.8   -29.8     1.9
2008.4460   -64.9     3.1    70.6     1.8   -30.1     1.9
2008.4482   -63.9     3.3    69.8     1.8   -29.3     1.8
2008.4510   -63.0     3.1    67.4     1.8   -30.3     1.9
2008.4540   -66.6     3.3    68.3     1.8   -30.8     1.8
2008.4570   -59.8     3.5    69.9     1.9   -30.5     2.0
2008.4593   -62.5     3.4    69.3     1.9   -30.0     2.0
2008.4620   -59.6     3.4    68.7     1.9   -30.5     2.0
2008.4650   -63.5     3.4    68.6     1.9   -31.5     2.0
2008.4680   -59.3     3.3    69.0     1.9   -30.8     1.9
2008.4702   -58.9     3.4    68.7     1.9   -31.0     2.0
2008.4730   -62.7     3.2    67.8     1.9   -30.6     1.9
2008.4760   -64.6     3.2    68.7     1.8   -30.7     1.9
2008.4783   -64.7     3.2    68.6     1.8   -29.3     1.9
2008.4812   -66.6     3.2    68.6     1.8   -29.6     1.9
2008.4840   -68.4     3.3    67.7     1.9   -29.8     1.9
2008.4870   -63.5     3.5    67.0     1.9   -28.5     2.0
2008.4893   -65.4     3.5    68.2     1.9   -28.6     2.0
2008.4920   -62.3     3.4    68.8     1.9   -29.1     2.0
2008.4950   -61.3     3.3    68.2     1.8   -29.6     1.9
2008.4980   -66.0     3.3    66.0     1.9   -30.4     1.9
2008.5002   -59.1     3.2    67.9     1.8   -29.9     1.9
2008.5030   -60.4     3.3    66.4     1.8   -29.2     1.8
