% site name: DANE
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2010.4990   -12.9     3.9    22.3     1.8   -41.8     1.3
2010.5020    -8.9     3.8    23.6     1.8   -41.1     1.3
2010.5043    -4.7     3.6    23.2     1.7   -41.7     1.2
2010.5072    -7.1     3.6    22.9     1.7   -41.3     1.2
2010.5100    -7.3     3.6    22.8     1.7   -42.2     1.2
2010.5130    -9.0     3.7    22.2     1.7   -42.3     1.3
2010.5153    -5.4     3.6    22.5     1.7   -41.7     1.2
2010.5180    -8.6     3.6    22.8     1.7   -41.2     1.2
2010.5210    -1.4     3.7    21.5     1.8   -41.1     1.3
2010.5240   -10.3     3.6    22.0     1.7   -43.3     1.2
2010.5263   -12.0     3.6    23.9     1.7   -42.7     1.3
2010.5290    -8.2     3.6    21.9     1.7   -42.9     1.2
2010.5320   -17.1     3.6    21.8     1.7   -41.8     1.3
2010.5350    -8.0     3.7    22.7     1.7   -39.7     1.3
2010.5373   -13.2     3.9    21.6     1.8   -42.4     1.4
2010.5400    -7.9     3.6    23.4     1.7   -40.8     1.2
2010.5430    -7.0     3.6    22.9     1.7   -42.0     1.3
2010.5460    -7.0     3.5    20.3     1.7   -42.5     1.3
2010.5483   -13.3     3.5    21.8     1.7   -42.7     1.3
2010.5510   -10.7     3.6    21.9     1.7   -40.6     1.3
2010.5540   -10.5     3.6    23.2     1.7   -41.7     1.3
2010.5570    -9.7     3.6    22.9     1.8   -41.6     1.3
2010.5592    -8.6     3.6    24.9     1.7   -41.1     1.2
2010.5620    -6.4     3.6    22.8     1.7   -42.8     1.2
2010.5650    -3.1     3.7    22.5     1.8   -39.6     1.3
2010.5673   -10.6     3.6    21.6     1.7   -41.8     1.3
2010.5701   -13.1     3.8    23.8     1.8   -41.3     1.3
2010.5730    -3.0     3.9    21.7     1.8   -41.1     1.4
2010.5760    -8.4     3.7    22.0     1.8   -41.6     1.3
2010.5783    -4.8     3.7    22.5     1.8   -40.1     1.3
2010.5810    -6.8     3.6    21.1     1.7   -41.0     1.2
2010.5840    -5.5     3.7    21.0     1.7   -41.7     1.3
2010.5870    -3.0     3.7    21.2     1.8   -40.7     1.3
2010.5893    -6.9     3.8    22.8     1.8   -40.7     1.3
2010.5920    -7.5     4.1    22.4     1.8   -41.5     1.3
2010.5950    -7.6     3.6    22.4     1.7   -41.1     1.2
2010.5980    -6.0     3.8    22.8     1.8   -40.7     1.3
2010.6003   -10.0     3.5    22.9     1.7   -40.4     1.3
2010.6030    -6.7     3.6    22.5     1.7   -39.4     1.3
2010.6060    -8.2     3.7    22.5     1.7   -41.4     1.3
2010.6090    -6.8     3.6    22.7     1.8   -41.6     1.3
2010.6112    -7.4     4.0    22.6     1.8   -40.0     1.4
2010.6140    -7.8     3.6    23.7     1.7   -38.4     1.2
2010.6170    -6.7     3.5    21.1     1.7   -40.0     1.3
2010.6193    -7.1     3.6    22.8     1.7   -40.2     1.2
2010.6221    -9.5     3.6    22.3     1.7   -40.3     1.3
2010.6250    -5.4     3.9    21.5     1.8   -40.3     1.4
2010.6280     0.3     3.8    21.0     1.8   -39.1     1.3
2010.6303    -2.5     3.5    20.3     1.7   -38.6     1.3
2010.6330   -10.5     3.7    21.5     1.8   -39.7     1.3
2010.6360    -0.9     3.6    21.3     1.7   -39.9     1.3
2010.6390     3.6     3.6    18.7     1.7   -41.4     1.2
2010.6413     1.3     3.5    20.0     1.7   -41.6     1.3
2010.6440    -6.9     3.6    23.0     1.7   -39.2     1.3
2010.6470     3.0     3.9    23.1     1.8   -40.3     1.3
2010.6500     0.1     3.9    22.6     1.8   -42.4     1.4
2010.6523    -9.2     3.8    22.6     1.8   -41.6     1.3
2010.6550   -10.5     4.0    21.5     1.8   -42.1     1.3
2010.6580    -6.7     3.6    21.5     1.7   -40.0     1.2
2010.6610    -8.0     3.5    22.3     1.7   -40.0     1.3
2010.6632    -8.3     3.6    21.6     1.7   -40.4     1.3
2010.6660    -6.4     3.6    21.6     1.7   -41.0     1.3
2010.6690    -8.5     3.6    22.4     1.7   -39.6     1.3
2010.6720    -7.2     3.7    23.4     1.7   -40.0     1.3
2010.6741    -8.1     3.5    22.8     1.7   -39.4     1.3
2010.6770   -10.0     3.5    23.0     1.7   -38.3     1.3
2010.6800    -5.9     3.5    22.5     1.7   -39.8     1.3
2010.6823    -4.0     3.7    22.1     1.8   -40.5     1.3
2010.6850    -5.7     3.8    21.0     1.8   -37.3     1.3
2010.6880    -2.9     3.6    21.2     1.7   -39.2     1.3
2010.6910    -6.3     3.6    22.4     1.7   -37.5     1.3
2010.6933    -8.8     3.5    22.1     1.7   -38.3     1.3
2010.6960     0.2     3.5    19.5     1.7   -41.5     1.3
2010.6990    -0.3     3.5    19.2     1.7   -41.4     1.3
2010.7020     1.8     3.6    19.2     1.7   -41.3     1.2
2010.7043   -12.3     3.8    19.2     1.8   -38.3     1.3
2010.7070    -0.6     3.6    20.0     1.7   -37.7     1.2
2010.7100    -3.3     3.6    20.8     1.8   -36.7     1.3
2010.7130    -1.4     3.6    22.0     1.7   -37.3     1.3
2010.7153    -0.1     3.5    23.1     1.7   -36.3     1.3
2010.7180    -0.3     3.6    20.8     1.7   -37.1     1.2
2010.7210    -4.5     3.6    22.6     1.7   -36.5     1.3
2010.7240    -5.2     3.7    21.8     1.7   -37.9     1.3
2010.7261    -8.7     3.6    22.1     1.7   -37.4     1.3
2010.7290    -1.1     3.7    22.4     1.8   -36.0     1.3
2010.7320    -1.4     4.2    22.3     1.8   -35.8     1.3
2010.7343    -6.8     3.8    21.8     1.8   -36.3     1.3
2010.7371    -3.6     3.6    21.5     1.7   -36.9     1.2
2010.7400   -14.0     3.7    21.1     1.8   -37.8     1.3
2010.7430   -12.2     3.8    22.7     1.8   -36.8     1.3
2010.7453    -5.7     3.6    22.5     1.7   -34.4     1.2
2010.7480    -1.4     3.6    21.7     1.7   -35.5     1.3
2010.7510    -5.2     3.7    22.4     1.7   -37.1     1.3
2010.7540    -0.7     3.6    22.7     1.7   -37.6     1.3
2010.7563    -0.2     3.6    24.3     1.7   -37.5     1.2
2010.7591    -4.0     3.6    23.6     1.7   -37.5     1.2
2010.7620    -0.6     3.7    22.7     1.8   -37.5     1.3
2010.7650    -2.8     3.9    22.1     1.8   -37.9     1.4
2010.7673    -7.4     3.7    25.2     1.8   -37.7     1.3
2010.7700    -9.7     3.7    24.1     1.7   -37.2     1.4
2010.7730   -13.6     3.6    22.0     1.8   -36.2     1.3
2010.7760    -6.5     3.6    21.2     1.7   -37.0     1.3
2010.7781    -5.1     3.8    23.2     1.7   -37.5     1.3
2010.7810    -0.9     3.9    20.5     1.8   -36.7     1.4
2010.7840    -6.2     3.5    21.6     1.7   -36.9     1.3
2010.7863    -9.9     3.5    21.4     1.7   -37.6     1.3
2010.7891    -3.1     3.6    20.6     1.7   -36.2     1.2
2010.7920    -3.5     3.7    21.4     1.8   -37.1     1.3
2010.7950    -5.5     3.7    19.9     1.7   -36.6     1.3
2010.7973    -8.4     3.6    23.2     1.7   -37.1     1.3
