% site name: LEFN
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.5930   -12.6     4.0    33.5     1.7   -48.8     1.3
2009.5954    -9.6     4.1    33.5     1.7   -47.5     1.2
2009.5981   -13.1     4.0    32.7     1.7   -48.1     1.2
2009.6010   -15.9     3.9    33.5     1.7   -48.6     1.3
2009.6040   -13.6     3.9    32.1     1.7   -49.2     1.3
2009.6064   -19.4     3.9    33.9     1.7   -49.2     1.3
2009.6092   -10.7     4.0    33.9     1.7   -47.0     1.3
2009.6120    -6.1     4.0    33.2     1.7   -46.4     1.3
2009.6150   -13.8     3.9    33.5     1.7   -47.4     1.3
2009.6174   -13.2     4.0    33.7     1.7   -47.2     1.3
2009.6201    -8.9     3.9    32.1     1.7   -47.4     1.3
2009.6230   -13.5     3.9    32.7     1.7   -46.9     1.3
2009.6260   -14.8     3.8    33.1     1.7   -47.0     1.2
2009.6282   -11.2     4.0    32.9     1.7   -46.5     1.3
2009.6311    -8.1     3.8    32.9     1.7   -46.6     1.2
2009.6340   -12.2     3.9    33.0     1.7   -46.9     1.3
2009.6370   -23.0     4.0    33.2     1.7   -47.2     1.3
2009.6392    -9.8     4.0    30.6     1.7   -46.4     1.3
2009.6420   -13.9     4.1    33.2     1.7   -44.3     1.3
2009.6450   -14.7     4.0    32.7     1.7   -45.1     1.3
2009.6474   -14.2     4.0    33.2     1.7   -46.4     1.3
2009.6501   -14.1     4.0    32.0     1.7   -46.3     1.3
2009.6530   -12.0     3.9    32.6     1.7   -46.3     1.3
2009.6560   -12.1     4.0    31.3     1.7   -46.0     1.3
2009.6584   -10.6     3.9    31.9     1.7   -45.9     1.3
2009.6612   -12.4     3.9    31.7     1.7   -45.7     1.3
2009.6640    -6.2     4.0    31.4     1.7   -46.7     1.3
2009.6670    -9.8     4.0    31.9     1.7   -46.2     1.3
2009.6694    -5.4     3.9    32.1     1.7   -45.3     1.3
2009.6721    -8.3     4.0    33.0     1.7   -45.3     1.3
2009.6750   -11.8     3.9    33.2     1.7   -45.1     1.3
2009.6780    -7.0     3.9    33.1     1.7   -46.4     1.3
2009.6804   -11.6     4.0    32.9     1.7   -46.8     1.3
