% site name: KELY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1996.8151   -15.4     3.9   170.8     2.7  -113.5     2.4
1996.8180   -21.8     4.0   171.4     2.5  -112.0     2.8
1996.8210   -24.6     3.9   168.3     3.0  -113.7     2.7
1996.8233   -20.2     4.9   169.9     3.0  -113.0     2.8
1996.8260    -4.7     4.0   170.3     3.0  -114.4     2.4
1996.8290   -10.6     3.7   170.5     2.5  -113.0     2.2
1996.8320   -21.2     4.6   168.5     2.3  -112.8     2.2
1996.8343   -29.2     4.4   169.7     2.3  -110.7     2.3
1996.8371   -21.8     4.3   169.3     2.5  -111.1     2.6
1996.8400   -26.0     3.7   168.2     2.8  -111.5     2.3
1996.8430   -17.9     3.4   167.6     2.5  -111.7     2.3
1996.8453   -22.3     3.4   169.2     2.5  -112.5     2.2
1996.8480   -21.0     3.4   168.8     2.4  -111.7     2.2
1996.8510   -21.2     4.0   168.5     2.3  -110.6     2.4
1996.8540   -22.0     3.6   169.2     2.5  -110.8     2.5
1996.8563   -21.9     3.5   169.8     2.7  -113.1     2.3
1996.8590   -24.0     3.3   168.1     2.5  -111.4     2.3
1996.8620   -22.4     3.3   168.0     2.5  -109.6     2.3
1996.8650   -22.6     3.8   165.7     2.5  -111.2     2.5
1996.8730   -26.5     4.1   168.9     2.6  -115.8     2.5
1996.8753   -21.4     3.5   170.0     2.6  -113.5     2.2
1996.8781   -17.9     3.6   167.8     2.4  -109.0     2.5
1996.8810   -18.2     3.6   167.1     2.8  -108.6     3.8
1996.8840   -17.6     3.9   166.7     3.9  -110.8     2.3
1996.9001   -14.8     3.9   169.4     2.5  -110.2     2.3
1996.9030   -26.5     3.4   166.8     2.5  -107.7     2.3
1996.9060    -9.4     4.1   165.3     2.5  -112.9     2.4
1996.9083   -15.7     6.2   167.9     2.5  -110.1     2.4
1996.9110    -9.7     3.6   169.3     2.7  -111.4     5.1
1996.9140   -25.0     3.6   168.2     5.3  -110.6     2.2
1996.9170   -12.1     3.7   166.0     2.4  -111.1     2.3
1996.9191   -18.3     3.9   165.9     2.5  -109.0     2.4
1996.9220   -21.4     3.9   167.9     2.7  -111.4     2.3
1996.9250   -21.0     8.8   170.3     2.5  -110.1     2.3
1996.9273   -19.9     3.5   170.4     2.5  -115.3     2.3
1996.9301   -27.0     3.6   169.7     2.5  -110.9     2.3
1996.9330   -27.8     3.9   170.9     2.5  -112.3     2.5
1996.9360   -22.3     3.7   169.1     2.8  -111.5     2.8
1996.9383   -23.9     3.5   167.9     3.3  -111.3     2.5
1996.9410   -25.0     3.4   170.3     2.7  -112.2     2.9
1996.9470   -31.4     3.7   167.5     3.3  -114.6     2.7
1996.9493   -24.6     4.1   166.6     3.0  -110.9     2.4
1996.9521   -20.9     4.9   165.6     2.5  -110.3     2.8
1996.9603   -18.3     4.0   166.8     3.1  -110.0     4.1
1996.9630   -20.6     5.1   165.4     4.0  -110.5     2.4
1996.9660   -19.3     4.4   168.7     2.6  -111.8     2.2
1996.9690   -25.0     3.8   167.0     2.4  -110.4     2.4
1996.9713   -23.6     4.8   167.2     2.7  -111.4     2.6
1996.9740   -16.0     6.5   166.3     3.0  -108.9     2.5
1996.9770   -11.2     3.8   166.4     2.8  -112.6     2.2
1996.9794   -17.9     3.5   163.7     2.4  -111.0     2.2
1996.9821   -15.8     3.8   165.3     2.4  -110.3     2.3
1996.9850   -17.6     4.2   166.0     2.5  -106.7     2.3
1996.9880    -9.8     4.1   170.7     2.5  -109.2     2.4
