% site name: KMOR
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.5550   -30.1     3.9    67.8     1.7   -23.5     1.7
2008.5580   -26.3     3.8    67.3     1.7   -23.6     1.7
2008.5610   -20.6     4.0    66.3     1.7   -23.9     1.8
2008.5633   -19.2     3.8    67.2     1.7   -23.0     1.7
2008.5660   -28.3     3.8    65.9     1.7   -23.2     1.7
2008.5690   -25.4     3.8    67.3     1.7   -23.8     1.7
2008.5720   -22.8     3.8    66.4     1.7   -22.5     1.7
2008.5743   -24.1     3.8    66.7     1.7   -25.7     1.8
2008.5770   -21.5     3.9    67.5     1.7   -23.3     1.8
2008.5800   -20.2     3.9    66.3     1.7   -24.8     1.8
2008.5830   -19.9     3.9    67.2     1.7   -24.9     1.7
2008.5852   -19.4     3.8    66.5     1.7   -22.6     1.7
2008.5880   -17.0     3.8    64.4     1.7   -21.9     1.7
2008.5910   -16.5     3.9    64.4     1.7   -23.5     1.8
2008.5933   -18.7     3.8    65.0     1.7   -24.2     1.7
2008.5961   -22.7     3.8    66.1     1.7   -24.5     1.7
2008.5990   -24.6     3.9    66.5     1.7   -23.3     1.7
2008.6020   -27.2     4.0    65.6     1.7   -25.3     1.8
2008.6043   -21.5     4.0    65.0     1.7   -23.7     1.8
2008.6070   -24.6     4.0    65.6     1.7   -23.1     1.7
2008.6100   -21.3     3.9    65.3     1.7   -23.0     1.7
2008.6130   -21.4     3.9    65.1     1.7   -23.2     1.7
2008.6153   -23.9     3.9    63.8     1.7   -23.6     1.7
2008.6180   -15.7     3.9    65.3     1.7   -23.1     1.7
2008.6210   -16.2     3.9    65.5     1.7   -22.8     1.7
2008.6240   -23.7     3.9    65.8     1.7   -22.8     1.7
2008.6263   -26.0     3.9    66.0     1.7   -24.5     1.7
2008.6290   -26.6     3.9    64.1     1.7   -25.7     1.7
2008.6320   -14.0     3.9    65.8     1.7   -22.3     1.7
2008.6350   -16.3     3.9    64.6     1.7   -21.7     1.7
