% site name: UPVK
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.4182   -25.2     3.3    66.6     1.9   -28.4     2.0
2008.4210   -28.9     3.2    67.4     1.9   -28.5     1.9
2008.4240   -26.5     3.2    67.7     1.9   -28.2     1.9
2008.4263   -25.7     3.3    66.9     1.9   -27.6     2.0
2008.4291   -30.5     3.2    67.9     1.8   -28.1     1.9
2008.4320   -28.6     3.2    67.6     1.8   -28.6     1.9
2008.4350   -27.3     3.2    67.4     1.9   -28.0     1.9
2008.4373   -34.3     3.3    66.3     1.9   -30.1     2.0
2008.4400   -30.1     3.3    66.3     1.9   -29.5     2.0
2008.4430   -22.2     3.3    67.7     1.8   -28.1     1.9
2008.4460   -30.5     3.3    67.7     1.9   -29.5     2.0
2008.4482   -28.3     3.1    66.4     1.8   -28.6     1.9
2008.4510   -33.4     3.2    65.6     1.8   -29.6     1.9
2008.4540   -45.4     3.1    63.9     1.8   -33.9     1.9
2008.4570   -21.3     3.2    66.7     1.9   -28.2     1.9
2008.4593   -25.5     3.5    66.1     1.9   -28.9     2.0
2008.4620   -23.9     3.4    65.9     1.9   -29.9     2.0
2008.4650   -34.7     3.3    65.0     1.9   -30.9     2.0
2008.4680   -25.6     3.4    66.2     1.9   -30.0     2.0
2008.4702   -21.2     3.2    65.6     1.8   -30.0     2.0
2008.4730   -29.1     3.3    64.6     1.9   -30.1     2.0
2008.4760   -32.6     3.2    65.9     1.8   -30.2     1.9
2008.4783   -32.1     3.1    66.0     1.8   -27.9     1.9
2008.4812   -29.9     3.1    65.7     1.8   -28.3     1.9
2008.4840   -28.6     3.2    64.8     1.8   -28.3     1.9
2008.4870   -31.8     3.3    64.0     1.9   -27.5     2.0
2008.4893   -29.4     3.4    65.4     1.9   -28.0     2.0
2008.4920   -28.0     3.3    65.3     1.9   -28.5     2.0
2008.4950   -27.5     3.2    64.8     1.9   -28.3     1.9
2008.4980   -24.5     3.2    63.6     1.8   -28.4     1.9
2008.5002   -26.5     3.3    65.4     1.9   -27.9     2.0
2008.5030   -27.0     3.2    63.7     1.8   -28.5     1.9
2008.5060   -30.5     3.2    64.0     1.8   -28.5     1.9
2008.5090   -30.7     3.2    64.9     1.8   -28.3     1.9
2008.5113   -31.7     3.2    64.6     1.8   -28.5     1.9
2008.5140   -20.8     3.2    64.4     1.8   -27.6     1.9
2008.5170   -26.7     3.3    65.6     1.8   -26.9     1.9
2008.5200   -27.0     3.2    63.9     1.8   -27.1     1.9
2008.5222   -24.1     3.2    65.5     1.8   -26.4     1.9
2008.5250   -18.0     3.2    65.1     1.8   -25.6     1.9
2008.5280   -17.5     3.2    64.5     1.8   -28.2     1.9
2008.5310   -32.4     3.3    62.1     1.9   -28.8     2.0
2008.5332   -18.6     3.4    62.2     1.9   -27.8     2.0
2008.5360   -16.8     3.4    64.6     1.9   -25.3     2.0
2008.5390   -21.8     3.3    64.0     1.9   -27.4     2.0
2008.5413   -21.3     3.2    64.4     1.9   -28.5     1.9
2008.5440   -24.0     3.2    64.1     1.9   -26.8     1.9
2008.5470   -18.8     3.3    62.8     1.9   -26.8     2.0
2008.5500   -26.1     3.3    63.3     1.8   -28.0     1.9
2008.5523   -27.4     3.2    64.2     1.8   -27.8     1.9
2008.5550   -23.8     3.1    64.1     1.8   -27.3     1.9
2008.5580   -24.7     3.2    63.4     1.8   -27.8     1.9
2008.5610   -18.2     3.2    63.4     1.8   -26.6     1.9
2008.5633   -12.2     3.4    64.0     1.9   -24.4     2.0
2008.5660   -18.3     3.3    63.4     1.9   -26.8     2.0
2008.5690   -24.4     3.2    64.7     1.8   -27.0     1.9
2008.5720   -21.0     3.3    63.0     1.9   -26.5     2.0
2008.5743   -19.8     3.2    63.4     1.8   -28.9     1.9
2008.5770   -22.3     3.3    64.8     1.9   -27.8     2.0
2008.5800   -20.1     3.3    64.1     1.9   -27.3     2.0
2008.5830   -16.4     3.3    63.0     1.9   -27.6     2.0
2008.5852   -13.0     3.2    62.9     1.8   -25.0     1.9
2008.5880   -23.6     3.1    61.4     1.8   -27.1     1.8
2008.5910   -26.9     3.1    62.3     1.8   -28.1     1.9
2008.5933   -23.5     3.2    62.7     1.8   -28.0     1.9
2008.5961   -26.1     3.2    63.1     1.8   -29.2     1.9
