% site name: LYNS
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.3910   -51.5     2.9    50.6     2.1   -48.1     1.7
2008.3940   -33.6     2.9    48.4     2.1   -50.6     1.7
2008.3962   -33.3     2.8    49.3     2.1   -50.2     1.7
2008.3990   -32.4     2.8    49.4     2.1   -48.8     1.7
2008.4020   -30.2     2.8    49.0     2.1   -50.5     1.7
2008.4050   -33.0     2.8    49.0     2.1   -50.3     1.7
2008.4073   -34.0     2.9    48.4     2.1   -49.9     1.7
2008.4100   -32.4     2.9    48.9     2.1   -49.9     1.7
2008.4130   -33.2     2.9    48.4     2.1   -49.4     1.7
2008.4160   -30.3     2.9    49.0     2.1   -49.0     1.7
2008.4182   -34.9     2.8    48.3     2.1   -49.1     1.7
2008.4210   -37.3     2.8    47.0     2.1   -50.6     1.7
2008.4240   -30.6     2.9    48.9     2.1   -49.3     1.7
2008.4263   -35.1     2.8    48.9     2.1   -50.0     1.7
2008.4291   -38.0     2.8    49.4     2.1   -49.9     1.7
2008.4320   -40.0     2.9    50.2     2.1   -50.6     1.7
2008.4350   -38.4     3.1    48.8     2.2   -49.3     1.8
2008.4373   -30.6     3.0    49.8     2.1   -50.4     1.8
2008.4400   -32.1     2.9    50.0     2.1   -51.2     1.7
2008.4430   -30.6     2.8    49.8     2.1   -49.8     1.7
2008.4460   -32.8     2.8    48.5     2.1   -49.4     1.7
2008.4482   -33.1     2.8    47.7     2.1   -49.0     1.7
2008.4510   -26.4     2.8    46.5     2.1   -49.8     1.7
2008.4540   -31.7     3.0    47.1     2.1   -49.4     1.8
2008.4570   -42.8     3.1    46.0     2.2   -47.4     1.8
2008.4593   -28.4     3.0    48.6     2.1   -51.7     1.8
2008.4620   -34.4     3.0    46.3     2.1   -54.0     1.8
2008.4650   -29.9     2.9    47.1     2.1   -51.3     1.7
2008.4680   -34.4     2.9    45.9     2.1   -50.0     1.7
2008.4702   -31.5     3.0    47.1     2.1   -53.0     1.8
2008.4730   -29.8     2.9    46.2     2.1   -51.7     1.7
2008.4760   -32.8     2.8    46.9     2.1   -52.6     1.7
2008.4783   -30.5     2.8    47.9     2.1   -49.7     1.7
2008.4812   -30.6     2.9    48.4     2.1   -50.9     1.7
2008.4840   -29.8     3.0    47.1     2.1   -50.2     1.8
2008.4870   -32.2     2.9    47.0     2.1   -50.7     1.7
2008.4893   -30.7     2.9    47.6     2.1   -51.3     1.7
2008.4920   -25.1     2.8    46.6     2.1   -50.1     1.7
2008.4950   -27.2     2.9    46.6     2.1   -49.0     1.7
2008.4980   -26.9     2.9    45.7     2.1   -49.1     1.7
2008.5002   -27.6     2.9    47.5     2.1   -50.5     1.7
2008.5030   -31.4     2.9    45.7     2.1   -51.6     1.7
2008.5060   -34.9     2.8    47.0     2.1   -50.4     1.7
2008.5090   -36.6     2.8    47.5     2.0   -50.2     1.7
2008.5113   -34.8     2.9    47.3     2.1   -49.6     1.7
2008.5140   -27.2     2.8    46.3     2.1   -50.1     1.7
2008.5170   -29.2     2.9    48.2     2.1   -49.5     1.7
2008.5200   -26.5     2.8    46.9     2.1   -50.1     1.7
2008.5222   -22.2     2.8    48.1     2.1   -49.4     1.7
2008.5250   -26.1     2.9    48.4     2.1   -48.1     1.7
2008.5280   -26.1     2.9    48.3     2.1   -50.8     1.7
2008.5310   -29.0     3.1    45.5     2.2   -51.1     1.8
2008.5332   -28.1     3.0    47.0     2.1   -50.9     1.7
2008.5360   -27.5     2.9    49.3     2.1   -49.1     1.7
2008.5390   -27.3     2.8    47.8     2.1   -50.3     1.7
2008.5413   -25.7     2.9    46.9     2.1   -49.6     1.7
2008.5440   -27.0     2.9    47.8     2.1   -48.1     1.7
2008.5470   -29.4     2.9    46.4     2.1   -48.3     1.7
2008.5500   -30.0     2.8    47.4     2.1   -48.4     1.7
2008.5523   -32.8     2.8    49.4     2.1   -49.6     1.7
2008.5550   -32.0     2.9    48.6     2.1   -48.4     1.7
2008.5580   -28.0     2.9    45.1     2.1   -43.8     1.7
2008.5610   -29.4     3.0    47.0     2.1   -45.9     1.8
2008.5633   -35.8     2.9    46.3     2.1   -47.1     1.7
2008.5660   -31.0     2.8    46.5     2.0   -48.8     1.7
2008.5690   -30.4     2.8    49.0     2.1   -49.4     1.7
2008.5720   -26.5     2.9    46.6     2.1   -48.5     1.7
2008.5743   -28.9     2.9    46.3     2.1   -50.8     1.7
2008.5770   -26.8     2.9    45.8     2.1   -47.9     1.7
2008.5800   -26.0     2.9    46.6     2.1   -48.0     1.7
2008.5830   -26.6     2.8    45.7     2.1   -49.3     1.7
2008.5852   -28.2     2.8    46.8     2.1   -49.2     1.7
2008.5880   -33.1     2.8    45.6     2.0   -47.3     1.7
2008.5910   -23.8     2.9    45.2     2.1   -49.0     1.7
2008.5933   -22.2     2.8    45.6     2.1   -48.1     1.7
2008.5961   -29.3     2.8    46.5     2.0   -49.3     1.7
2008.5990   -26.6     2.8    46.6     2.1   -50.4     1.7
2008.6020   -19.6     2.9    46.0     2.1   -49.2     1.7
2008.6043   -22.5     2.9    46.1     2.1   -49.4     1.7
2008.6070   -24.0     3.0    46.9     2.1   -49.1     1.8
2008.6100   -25.1     3.0    47.8     2.1   -48.3     1.8
2008.6130   -27.2     2.9    46.8     2.1   -51.8     1.7
2008.6153   -24.3     2.9    47.2     2.1   -51.1     1.7
2008.6180   -31.4     2.9    47.2     2.1   -50.5     1.7
2008.6210   -18.5     2.9    47.7     2.1   -49.7     1.7
2008.6240   -24.3     2.9    47.8     2.1   -47.3     1.7
2008.6263   -27.2     2.9    46.9     2.1   -49.7     1.7
2008.6290   -31.6     2.9    46.2     2.1   -50.8     1.7
2008.6320   -20.9     3.0    49.3     2.1   -49.5     1.7
2008.6350   -21.4     2.9    49.1     2.1   -49.5     1.7
2008.6372   -23.5     2.9    47.7     2.1   -48.7     1.7
2008.6400   -22.3     2.9    47.5     2.1   -50.4     1.7
2008.6430   -22.4     2.9    47.1     2.1   -45.9     1.7
2008.6453   -28.4     2.9    49.1     2.1   -46.7     1.7
2008.6481   -26.6     2.9    47.3     2.1   -50.0     1.7
2008.6510   -21.6     2.8    49.4     2.1   -50.5     1.7
2008.6540   -20.7     2.8    47.0     2.1   -49.5     1.7
2008.6563   -24.0     2.9    47.1     2.1   -46.6     1.7
2008.6590   -24.6     2.9    48.9     2.1   -49.4     1.7
2008.6620   -21.3     2.9    47.2     2.1   -47.7     1.7
2008.6650   -26.8     2.8    47.4     2.1   -48.9     1.7
2008.6673   -21.5     2.8    46.7     2.1   -45.8     1.7
2008.6700   -24.9     2.9    47.1     2.1   -46.9     1.7
2008.6730   -25.6     2.8    46.4     2.1   -46.3     1.7
2008.6760   -23.1     2.9    45.9     2.1   -46.6     1.7
2008.6783   -17.4     3.0    46.5     2.1   -47.8     1.8
2008.6810   -17.0     2.9    45.9     2.1   -48.0     1.7
2008.6840   -21.9     2.9    46.6     2.1   -48.9     1.7
2008.6870   -28.2     2.9    45.2     2.1   -50.4     1.7
2008.6893   -30.6     2.9    43.8     2.1   -49.3     1.7
2008.6920   -27.5     2.9    46.9     2.1   -48.4     1.7
2008.6950   -30.9     2.9    45.0     2.1   -49.5     1.7
2008.6980   -21.2     2.8    45.8     2.1   -49.3     1.7
2008.7001   -24.1     2.9    47.0     2.1   -48.3     1.7
2008.7030   -27.5     2.8    46.3     2.1   -47.6     1.7
2008.7060   -24.2     2.9    46.8     2.1   -48.8     1.7
2008.7083   -21.4     3.0    47.4     2.1   -49.0     1.8
