% site name: KULU
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
1998.2443   -56.1     3.6   138.9     2.2  -136.8     1.8
1998.2470   -51.2     3.6   139.1     2.2  -136.4     1.9
1998.2500   -55.5     3.5   141.3     2.2  -135.8     1.9
1998.2530   -53.0     3.4   141.5     2.2  -138.2     1.8
1998.2552   -51.0     3.3   137.5     2.2  -136.6     1.8
1998.2580   -49.7     3.7   136.5     2.3  -138.1     1.9
1998.2610   -47.5     3.3   134.6     2.2  -138.8     1.8
1998.2640   -52.4     3.4   137.7     2.2  -137.4     1.7
1998.2663   -53.5     3.7   137.1     2.2  -133.5     1.9
1998.2690   -50.0     3.7   136.6     2.3  -134.2     1.9
1998.2720   -52.2     3.7   135.4     2.4  -135.6     1.9
1998.2750   -46.3     3.8   137.6     2.5  -134.2     2.0
1998.2772   -50.2     3.9   134.9     2.4  -136.5     1.9
1998.2800   -53.1     3.5   136.4     2.2  -133.7     1.9
1998.2830   -86.6     3.5   130.9     2.2  -127.7     1.8
1998.2854   -86.5     3.4   130.5     2.2  -132.1     1.8
1998.2882   -45.0     4.6   134.5     2.7  -134.9     2.2
1998.2910   -53.6     3.4   135.7     2.2  -135.4     1.8
1998.2940   -58.2     3.3   136.9     2.2  -137.6     1.8
1998.2963   -54.7     3.1   138.9     2.0  -133.4     1.7
1998.2990   -55.1     3.3   139.0     2.2  -130.1     1.8
1998.3020   -50.4     3.3   140.9     2.2  -132.7     1.8
1998.3050   -49.5     3.6   137.4     2.3  -133.6     1.9
1998.3072   -50.5     3.4   137.1     2.3  -136.3     1.8
1998.3100   -54.7     3.4   138.1     2.2  -134.0     1.8
1998.3130   -52.0     3.7   135.4     2.3  -133.9     1.9
1998.3160   -60.3     3.8   136.8     2.4  -136.4     1.9
1998.3183   -47.9     4.1   137.9     2.6  -134.9     1.9
1998.3210   -47.7     3.4   135.5     2.2  -136.6     1.8
1998.3240   -47.9     3.4   137.3     2.2  -136.5     1.8
1998.3270   -52.2     3.4   136.1     2.2  -134.2     1.8
1998.3292   -49.5     3.3   139.3     2.1  -133.5     1.7
1998.3374   -68.1     4.2   138.1     2.5  -132.3     2.0
1998.3402   -52.2     4.3   137.7     2.8  -133.2     2.1
1998.3430   -49.5     4.0   136.3     2.5  -131.2     2.0
1998.3460   -47.1     3.5   134.3     2.2  -133.4     1.8
1998.3483   -48.6     3.4   134.7     2.2  -134.0     1.8
1998.3510   -48.0     3.8   136.2     2.4  -135.2     1.9
1998.3540   -71.8     3.6   136.8     2.2  -134.9     1.8
1998.3570   -57.7     3.4   139.4     2.2  -133.7     1.8
1998.3592   -52.6     3.6   139.1     2.3  -133.8     1.9
1998.3620   -62.8     3.7   138.5     2.3  -134.3     1.9
1998.3650   -60.7     3.3   138.5     2.2  -132.2     1.8
1998.3680   -71.9     3.3   135.7     2.2  -131.8     1.8
1998.3702   -60.8     3.4   136.4     2.2  -133.8     1.8
1998.3730   -59.7     3.3   138.7     2.2  -133.8     1.8
1998.3760   -59.1     3.4   138.6     2.2  -131.9     1.8
1998.3790   -55.4     3.5   137.2     2.2  -131.8     1.8
1998.3812   -57.8     3.9   132.8     2.5  -132.7     2.0
1998.3840   -49.1     3.4   135.2     2.2  -131.3     1.8
1998.3870   -56.7     3.8   136.4     2.4  -135.0     1.9
1998.3900   -67.5     3.3   135.8     2.2  -130.5     1.8
1998.3922   -63.6     3.8   136.4     2.4  -131.4     1.9
1998.3950   -54.0     3.7   136.9     2.3  -130.7     2.0
1998.3980   -63.8     3.6   136.6     2.3  -130.7     1.9
1998.4003   -63.1     3.6   135.6     2.3  -130.4     1.9
1998.4030   -63.0     3.5   134.6     2.2  -131.9     1.8
1998.4060   -73.2     3.3   134.3     2.2  -136.2     1.8
1998.4090   -59.4     3.4   135.5     2.2  -131.3     1.8
1998.4113   -60.1     3.8   134.1     2.4  -127.9     1.9
1998.4140   -56.6     3.2   135.7     2.0  -129.3     1.8
1998.4170   -53.8     3.2   135.0     2.1  -130.3     1.9
1998.4200   -54.3     3.2   134.0     2.1  -127.9     1.8
1998.4222   -51.2     3.3   135.1     2.2  -129.5     1.8
1998.4250   -55.8     3.4   135.3     2.2  -129.4     1.8
1998.4280   -51.6     3.6   135.9     2.3  -129.2     1.9
1998.4310   -58.9     3.5   133.4     2.2  -131.4     1.9
1998.4333   -55.6     3.7   132.9     2.3  -131.9     1.9
1998.4360   -55.2     3.5   135.9     2.3  -130.7     1.8
1998.4390   -56.5     3.2   136.6     2.1  -128.7     1.7
1998.4420   -52.4     3.3   135.7     2.2  -130.4     1.8
1998.4442   -57.3     3.0   135.0     2.0  -130.3     1.7
1998.4470   -64.3     3.3   132.9     2.2  -131.9     1.8
1998.4500   -56.1     3.1   135.6     2.0  -130.9     1.7
1998.4523   -57.7     3.3   134.3     2.2  -130.3     1.8
1998.4552   -55.8     3.2   135.8     2.2  -130.7     1.7
1998.4580   -53.5     3.1   136.4     2.2  -131.5     1.7
1998.4610   -62.6     4.0   133.7     2.5  -128.9     2.0
1998.4633   -55.6     3.0   136.3     2.0  -132.2     1.7
1998.4660   -53.9     3.4   134.3     2.2  -129.2     1.8
1998.4690   -50.0     3.2   136.2     2.2  -132.1     1.7
