% site name: NORD
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2007.9390   -56.1     3.7    22.4     1.5   -58.7     1.0
2007.9420   -55.9     3.8    23.3     1.5   -59.7     1.0
2007.9450   -52.8     3.7    24.3     1.5   -58.5     1.0
2007.9472   -60.5     3.8    24.7     1.6   -59.7     1.1
2007.9500   -58.7     3.7    23.1     1.5   -59.4     1.0
2007.9530   -57.9     3.7    25.0     1.5   -59.1     1.0
2007.9554   -54.7     3.7    24.9     1.6   -58.6     1.1
2007.9582   -60.4     3.7    25.2     1.5   -58.6     1.0
2007.9610   -63.8     3.8    24.7     1.6   -59.6     1.1
2007.9640   -62.7     3.8    24.3     1.5   -58.1     1.0
2007.9670   -59.7     3.8    24.3     1.5   -57.4     1.0
2007.9692   -58.4     3.8    23.0     1.6   -58.5     1.1
2007.9720   -53.4     3.8    22.9     1.6   -58.0     1.1
2007.9750   -52.5     3.8    22.7     1.6   -57.8     1.1
2007.9774   -55.7     3.7    21.8     1.5   -58.3     1.0
2007.9802   -53.5     3.8    23.0     1.5   -57.8     1.0
2007.9830   -57.1     3.8    24.8     1.6   -57.4     1.1
2007.9860   -52.8     3.7    25.5     1.5   -57.9     1.0
2007.9884   -46.7     3.9    25.4     1.6   -58.5     1.1
2007.9910   -54.0     3.9    23.4     1.6   -58.0     1.1
2007.9940   -56.6     3.8    24.4     1.5   -57.1     1.0
2007.9970   -58.1     3.8    24.1     1.6   -58.6     1.1
2007.9992   -47.9     3.8    23.5     1.6   -55.0     1.1
2008.0020   -56.0     3.7    24.6     1.5   -59.3     1.0
2008.0050   -58.7     3.7    24.4     1.5   -59.6     1.0
2008.0074   -57.4     3.7    23.6     1.5   -60.4     1.0
2008.0102   -59.0     3.7    23.4     1.5   -60.5     1.0
2008.0130   -57.0     3.8    25.1     1.6   -60.0     1.1
2008.0160   -50.7     3.8    23.6     1.5   -59.6     1.0
2008.0190   -57.9     3.8    23.4     1.5   -60.4     1.0
2008.0870   -48.0     3.8    22.7     1.6   -57.9     1.1
2008.0900   -43.9     3.8    23.3     1.6   -57.4     1.1
2008.0924   -47.7     3.8    23.1     1.5   -56.8     1.0
2008.0950   -50.9     3.7    24.0     1.5   -55.6     1.0
2008.0980   -56.2     3.7    21.7     1.6   -56.4     1.1
2008.1010   -54.3     3.7    23.6     1.6   -56.7     1.1
2008.1033   -53.1     3.8    23.3     1.6   -54.9     1.1
2008.1060   -46.1     3.7    23.4     1.6   -55.2     1.1
2008.1090   -50.9     3.7    24.4     1.5   -55.9     1.0
2008.1120   -51.0     3.8    25.2     1.6   -56.0     1.1
2008.1142   -56.7     3.7    26.3     1.5   -56.6     1.0
2008.1170   -55.0     3.7    25.4     1.5   -56.8     1.0
2008.1200   -50.1     3.7    23.1     1.6   -56.0     1.1
2008.1230   -53.7     3.7    21.3     1.6   -56.1     1.1
2008.1252   -56.9     3.8    20.8     1.6   -56.6     1.1
2008.1280   -55.3     3.8    21.9     1.6   -56.6     1.1
2008.1310   -50.6     3.7    20.5     1.6   -56.1     1.1
2008.1340   -55.0     3.7    22.1     1.5   -56.6     1.0
2008.1362   -57.2     3.8    22.1     1.6   -54.7     1.1
2008.1390   -52.0     3.7    21.5     1.5   -54.4     1.0
2008.1420   -50.6     3.6    22.5     1.5   -56.0     1.0
2008.1444   -47.7     3.6    22.0     1.5   -56.0     1.0
2008.1472   -52.3     3.6    21.9     1.5   -56.0     1.0
2008.1500   -54.8     3.6    22.5     1.5   -56.2     1.0
2008.1530   -52.0     3.7    22.0     1.5   -55.5     1.0
