% site name: KBUG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.5060   -49.3     3.1    51.6     2.1   -48.4     1.8
2008.5090   -52.6     3.1    52.4     2.1   -46.9     1.8
2008.5113   -49.2     3.1    51.9     2.2   -46.3     1.8
2008.5140   -43.0     3.0    49.8     2.2   -46.2     1.8
2008.5170   -51.2     3.1    53.1     2.1   -45.1     1.8
2008.5200   -45.5     3.0    51.7     2.2   -45.6     1.8
2008.5222   -42.0     3.1    52.7     2.1   -44.9     1.8
2008.5250   -44.8     3.1    51.5     2.1   -44.4     1.8
2008.5280   -44.1     3.0    52.3     2.2   -47.7     1.8
2008.5310   -46.9     4.3    49.8     2.1   -46.3     2.3
2008.5332   -45.4     3.1    51.4     2.8   -46.4     1.8
2008.5360   -43.1     3.1    52.9     2.2   -45.6     1.7
2008.5390   -45.4     3.1    51.3     2.1   -45.6     1.8
2008.5413   -50.8     3.2    51.0     2.1   -47.2     1.9
2008.5440   -43.2     3.0    52.1     2.2   -45.5     1.8
2008.5470   -49.4     3.1    51.2     2.1   -46.7     1.7
2008.5500   -50.5     3.1    51.1     2.1   -45.5     1.8
2008.5523   -45.9     3.0    52.8     2.1   -46.0     1.8
2008.5550   -41.5     3.1    53.7     2.1   -47.6     1.8
2008.5580   -57.4     3.1    49.4     2.2   -43.6     1.8
2008.5610   -45.9     3.2    52.1     2.1   -39.5     1.8
2008.5633   -39.7     3.1    51.2     2.3   -46.0     1.7
2008.5660   -47.7     3.1    50.8     2.1   -46.0     1.8
2008.5690   -42.1     3.0    51.3     2.1   -45.0     1.8
2008.5720   -42.5     3.1    49.7     2.1   -44.8     1.8
2008.5743   -46.0     3.1    50.2     2.1   -46.2     1.8
2008.5770   -45.6     3.1    51.6     2.1   -46.0     1.7
2008.5800   -46.4     3.1    50.4     2.1   -45.6     1.8
2008.5830   -37.7     3.0    48.9     2.1   -45.3     1.8
2008.5852   -41.1     3.0    51.1     2.1   -44.3     1.8
2008.5880   -44.6     3.0    50.5     2.1   -45.1     1.8
2008.5910   -43.5     3.1    50.2     2.1   -44.4     1.8
2008.5933   -43.4     3.0    50.2     2.2   -44.9     1.8
2008.5961   -42.0     3.0    50.1     2.1   -46.2     1.8
2008.5990   -39.7     3.1    49.7     2.1   -45.5     1.7
2008.6020   -33.8     3.1    50.3     2.1   -45.0     1.8
2008.6043   -43.6     3.1    50.5     2.2   -46.5     1.8
2008.6070   -36.8     3.1    51.8     2.1   -45.2     1.8
2008.6100   -41.5     3.1    51.1     2.2   -46.0     1.8
2008.6130   -36.1     3.1    50.7     2.2   -46.8     1.7
2008.6153   -38.0     3.1    51.3     2.1   -47.4     1.7
2008.6180   -31.4     3.1    52.0     2.1   -45.0     1.8
2008.6210   -36.2     3.1    51.1     2.2   -45.8     1.7
2008.6240   -32.3     3.1    49.7     2.1   -48.0     1.7
2008.6263   -38.1     3.1    50.9     2.1   -47.6     1.8
2008.6290   -28.1     3.1    49.8     2.1   -48.4     1.7
2008.6320   -34.7     3.2    52.1     2.1   -45.6     1.8
2008.6350   -35.9     3.1    51.1     2.3   -44.4     1.8
2008.6372   -33.2     3.1    51.2     2.2   -44.7     1.7
2008.6400   -38.4     3.1    51.7     2.1   -46.8     1.8
2008.6430   -30.3     3.1    51.2     2.1   -46.1     1.7
2008.6453   -42.0     3.1    50.1     2.1   -43.8     1.7
2008.6481   -31.4     3.1    53.9     2.1   -43.8     1.8
2008.6510   -36.3     3.0    51.6     2.2   -46.9     1.8
2008.6540   -32.4     3.1    50.1     2.1   -46.0     1.8
2008.6563   -34.4     3.1    50.3     2.1   -44.5     1.7
2008.6590   -36.2     3.1    51.0     2.1   -46.1     1.7
2008.6620   -32.7     3.0    50.5     2.1   -45.2     1.8
2008.6650   -32.8     3.1    51.3     2.1   -45.8     1.7
2008.6673   -32.0     3.0    50.0     2.1   -42.3     1.8
2008.6700   -36.6     3.1    50.7     2.1   -44.3     1.8
2008.6730   -31.2     3.1    49.8     2.1   -43.0     1.7
2008.6760   -32.9     3.1    48.9     2.1   -44.3     1.8
2008.6783   -27.3     3.1    48.6     2.2   -46.4     1.8
2008.6810   -29.9     3.1    49.2     2.2   -44.4     1.8
2008.6840   -29.1     3.1    48.5     2.2   -44.9     1.7
2008.6870   -28.8     3.1    50.1     2.1   -46.5     1.7
