% site name: ASKY
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.3332   -62.8     3.5    73.1     1.7   -35.0     1.9
2008.3360   -63.4     3.6    73.3     1.7   -32.4     1.9
2008.3390   -66.0     3.5    73.4     1.7   -34.5     1.9
2008.3420   -62.2     3.6    73.8     1.7   -34.1     1.9
2008.3443   -61.9     3.6    73.5     1.7   -35.3     1.9
2008.3470   -64.1     3.5    74.6     1.7   -34.1     1.9
2008.3500   -58.6     3.5    73.6     1.7   -34.7     1.9
2008.3530   -63.8     3.5    72.8     1.7   -32.8     1.9
2008.3552   -59.4     3.5    73.0     1.7   -32.2     1.9
2008.3580   -58.8     3.5    73.7     1.7   -33.2     1.9
2008.3610   -54.9     3.5    73.5     1.7   -32.4     1.9
2008.3634   -58.1     3.5    73.5     1.7   -32.2     1.9
2008.3662   -61.5     3.5    72.6     1.7   -33.4     1.9
2008.3690   -59.3     3.5    73.7     1.7   -33.1     1.9
2008.3720   -61.3     3.5    72.9     1.7   -33.4     1.9
2008.3743   -56.1     3.5    73.0     1.7   -33.7     1.9
2008.3770   -59.3     3.4    73.6     1.7   -33.3     1.9
2008.3800   -63.1     3.5    72.3     1.7   -33.0     1.9
2008.3830   -64.0     3.5    74.5     1.7   -34.0     1.9
2008.3853   -63.3     3.5    71.5     1.7   -34.4     1.9
2008.3880   -59.0     3.6    73.1     1.7   -33.5     1.9
2008.3910   -53.2     3.5    73.0     1.7   -32.5     1.9
2008.3940   -58.2     3.6    72.3     1.7   -34.4     1.9
2008.3962   -60.5     3.5    73.3     1.7   -34.4     1.9
2008.3990   -63.6     3.4    72.7     1.7   -34.6     1.9
2008.4020   -61.5     3.5    72.3     1.7   -34.3     1.9
2008.4050   -56.8     3.5    72.2     1.7   -33.0     1.9
2008.4073   -57.1     3.5    72.9     1.7   -32.9     1.9
2008.4100   -55.5     3.5    72.1     1.7   -33.5     1.9
2008.4130   -57.3     3.6    70.5     1.7   -33.3     1.9
