% site name: HRDG
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2009.4780   -26.6     3.8    47.3     1.7   -34.0     1.4
2009.4804   -23.5     3.8    46.5     1.7   -35.3     1.4
2009.4831   -24.4     3.8    47.1     1.7   -34.0     1.4
2009.4860   -17.6     3.8    46.7     1.7   -34.3     1.4
2009.4890   -16.9     3.8    46.2     1.7   -32.7     1.4
2009.4914   -17.4     4.0    47.0     1.8   -32.8     1.5
2009.4941   -25.9     3.8    47.1     1.7   -34.7     1.4
2009.4970   -24.2     4.3    47.0     1.8   -32.2     1.5
2009.5000   -18.6     3.9    44.8     1.7   -32.7     1.4
2009.5024   -23.3     3.8    45.7     1.7   -35.1     1.4
2009.5051   -19.1     3.8    46.4     1.7   -32.1     1.4
2009.5080   -25.5     3.9    46.5     1.7   -32.3     1.4
2009.5110   -21.0     3.9    45.1     1.7   -31.2     1.4
2009.5133   -19.6     3.8    45.5     1.7   -33.2     1.4
2009.5161   -17.5     3.8    45.9     1.7   -33.4     1.4
2009.5190   -25.6     4.2    45.2     1.8   -35.0     1.4
2009.5220   -20.1     3.7    45.2     1.7   -32.2     1.4
2009.5242   -17.5     3.8    45.3     1.7   -33.2     1.4
2009.5270   -23.9     3.9    46.6     1.7   -35.2     1.4
2009.5300   -15.5     3.8    43.7     1.7   -30.7     1.4
2009.5324   -17.8     3.8    44.9     1.7   -33.4     1.4
2009.5351   -21.9     3.8    45.7     1.7   -34.0     1.4
2009.5380   -27.6     3.8    45.7     1.7   -33.5     1.4
2009.5410   -24.3     3.8    45.7     1.7   -33.0     1.4
2009.5434   -20.9     3.7    46.2     1.7   -32.7     1.4
2009.5461   -18.6     3.7    45.5     1.7   -33.0     1.4
2009.5490   -16.4     3.8    45.0     1.7   -34.5     1.4
2009.5520   -23.3     3.8    45.6     1.7   -33.5     1.4
2009.5544   -23.4     3.8    45.4     1.7   -33.1     1.4
2009.5572   -16.6    11.2    44.0     2.8   -33.9     2.3
2009.5600   -15.4     4.0    46.0     1.8   -32.9     1.3
2009.5630    -8.2     4.0    45.5     1.8   -34.5     1.5
2009.5654   -19.5     3.8    44.5     1.7   -33.0     1.4
2009.5681   -15.6     3.8    44.6     1.7   -32.9     1.4
2009.5710   -17.8     3.7    44.7     1.7   -33.7     1.4
2009.5740   -16.7     3.8    44.6     1.7   -34.7     1.4
2009.5762   -16.5     3.7    45.9     1.7   -33.4     1.4
2009.5791   -16.8     3.8    44.7     1.7   -34.5     1.4
2009.5820   -18.2     3.7    44.0     1.7   -33.9     1.4
2009.5844   -18.9     3.8    44.0     1.7   -35.0     1.4
2009.5872   -14.4     3.7    43.9     1.7   -34.1     1.4
2009.5900   -16.3     3.7    45.1     1.7   -33.6     1.4
2009.5930   -11.2     3.7    44.6     1.7   -32.8     1.4
2009.5954   -17.1     3.8    44.6     1.7   -32.5     1.4
2009.5981   -19.0     3.7    44.7     1.7   -32.1     1.4
2009.6010   -14.1     3.8    43.8     1.7   -32.9     1.4
2009.6040   -13.7     3.8    44.3     1.7   -34.1     1.4
2009.6064   -11.2     3.7    44.0     1.7   -33.6     1.4
2009.6092   -18.8     3.7    44.5     1.7   -32.3     1.4
2009.6120   -16.8     3.7    43.3     1.7   -32.2     1.4
2009.6150   -17.4     3.9    44.3     1.7   -33.1     1.4
2009.6174   -13.2     3.7    45.0     1.7   -31.7     1.4
2009.6201   -15.2     3.7    43.5     1.7   -33.0     1.4
2009.6230   -15.3     3.8    43.6     1.7   -31.8     1.4
2009.6260   -14.2     3.7    44.0     1.7   -32.4     1.4
2009.6282    -8.9     3.7    43.2     1.7   -31.1     1.4
2009.6311   -12.6     3.8    44.5     1.7   -31.7     1.4
2009.6340   -13.3     3.8    43.3     1.7   -30.7     1.4
2009.6370   -18.3     3.8    43.1     1.7   -31.7     1.4
2009.6392   -16.6     3.8    41.3     1.7   -33.6     1.4
2009.6420   -15.3     3.9    43.3     1.7   -30.8     1.4
2009.6450   -18.3     3.8    43.8     1.7   -32.0     1.4
2009.6474   -18.5     3.8    43.3     1.7   -32.2     1.4
2009.6501    -9.9     3.8    43.3     1.7   -32.6     1.4
2009.6530   -15.1     3.8    43.2     1.7   -33.6     1.4
2009.6560   -13.3     3.8    42.7     1.7   -32.5     1.4
2009.6584   -15.1     3.8    43.1     1.7   -33.0     1.4
2009.6612   -14.4     3.7    43.0     1.7   -31.7     1.4
2009.6640   -10.4     3.8    42.8     1.7   -32.8     1.4
2009.6670   -12.0     3.8    43.1     1.7   -32.8     1.4
2009.6694   -11.8     3.7    41.9     1.7   -32.3     1.4
2009.6721   -16.4     3.8    43.2     1.7   -31.9     1.4
2009.6750   -14.9     3.7    43.1     1.7   -32.4     1.4
2009.6780   -16.2     3.7    43.8     1.7   -32.0     1.4
