% site name: TIMM
% Time      Up        err   East      err    North    err
% years     mm        mm    mm        mm     mm       mm
2008.7580   -14.5     2.7    40.3     2.1   -41.6     1.8
2008.7603   -11.6     2.7    40.8     2.1   -41.6     1.8
2008.7631   -14.2     2.7    41.1     2.1   -42.7     1.8
2008.7660   -20.8     2.7    42.1     2.1   -42.5     1.8
2008.7690   -16.1     2.8    41.9     2.1   -42.4     1.8
2008.7713   -17.1     2.8    41.0     2.1   -41.4     1.8
2008.7740   -13.3     2.8    40.4     2.1   -40.0     1.7
2008.7770   -20.8     2.7    39.2     2.1   -41.7     1.7
2008.7800   -18.9     2.7    39.0     2.1   -42.4     1.8
2008.7823   -19.3     2.7    41.4     2.1   -42.7     1.8
2008.7851   -15.7     2.7    39.7     2.1   -42.2     1.8
2008.7880   -14.3     2.7    40.5     2.1   -39.3     1.7
2008.7910   -15.4     2.7    40.2     2.1   -40.4     1.8
2008.7933   -20.0     2.7    40.2     2.1   -41.0     1.8
2008.7960   -18.2     2.7    41.2     2.1   -44.1     1.8
2008.7990   -18.9     2.7    40.3     2.1   -41.8     1.8
2008.8020   -19.9     2.7    41.0     2.1   -42.8     1.8
2008.8041   -17.9     2.7    40.0     2.1   -42.0     1.8
2008.8070   -20.2     2.7    39.0     2.1   -42.5     1.8
2008.8100   -21.6     2.7    41.4     2.1   -44.8     1.8
2008.8124   -19.9     2.7    41.2     2.1   -40.9     1.8
2008.8151   -22.0     2.8    41.7     2.1   -42.3     1.8
2008.8180   -21.7     2.8    41.8     2.1   -41.4     1.8
2008.8210   -19.9     2.7    39.7     2.1   -41.4     1.8
2008.8233   -20.4     2.7    39.0     2.1   -41.4     1.8
2008.8260   -24.1     2.7    40.6     2.1   -41.2     1.8
2008.8290   -18.5     2.7    40.6     2.1   -41.4     1.9
2008.8320   -16.9     2.7    39.2     2.1   -41.7     1.8
2008.8343   -18.0     2.7    37.9     2.1   -42.0     1.8
2008.8371   -20.1     2.7    39.0     2.2   -43.4     1.8
2008.8400   -17.8     2.7    39.9     2.1   -40.9     1.8
2008.8430   -22.2     2.7    39.8     2.1   -40.3     1.8
2008.8453   -20.6     2.7    40.0     2.1   -42.3     1.8
2008.8480   -23.5     2.7    38.8     2.1   -41.0     1.8
2008.8510   -21.6     2.8    39.4     2.1   -41.9     1.8
2008.8540   -16.5     2.7    39.1     2.1   -41.5     1.8
2008.8563   -22.4     2.7    40.0     2.1   -42.2     1.9
2008.8590   -16.8     2.7    39.2     2.1   -40.3     1.8
2008.8620   -21.7     2.7    38.7     2.1   -38.5     1.8
2008.8650   -19.9     2.7    39.5     2.1   -39.6     1.8
2008.8671   -14.0     2.7    38.9     2.1   -40.5     1.8
